,,,,,,,,,,,,,,,,Groups:,
,, out[8], out[7], out[6], out[5], out[4], out[3], out[2], out[1], out[0],  unsigned decimal,,,,,out[9..0] =, out[9]
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Data:,
,, out[9], out[8], out[7], out[6], out[5], out[4], out[3], out[2], out[1], out[0], ,,,,time unit: s, out[9..0]
0, X, X, X, X, X, X, X, X, X, X, X, ,,,,,
42,144,0,0,1,0,0,1,0,0,0,0, ,,,,,
43,144,0,0,1,0,0,1,0,0,0,0, ,,,,,
44,144,0,0,1,0,0,1,0,0,0,0, ,,,,,
45,145,0,0,1,0,0,1,0,0,0,1, ,,,,,
46,145,0,0,1,0,0,1,0,0,0,1, ,,,,,
47,145,0,0,1,0,0,1,0,0,0,1, ,,,,,
48,145,0,0,1,0,0,1,0,0,0,1, ,,,,,
49,145,0,0,1,0,0,1,0,0,0,1, ,,,,,
50,146,0,0,1,0,0,1,0,0,1,0, ,,,,,
51,146,0,0,1,0,0,1,0,0,1,0, ,,,,,
52,146,0,0,1,0,0,1,0,0,1,0, ,,,,,
53,146,0,0,1,0,0,1,0,0,1,0, ,,,,,
54,146,0,0,1,0,0,1,0,0,1,0, ,,,,,
55,147,0,0,1,0,0,1,0,0,1,1, ,,,,,
56,147,0,0,1,0,0,1,0,0,1,1, ,,,,,
57,147,0,0,1,0,0,1,0,0,1,1, ,,,,,
58,147,0,0,1,0,0,1,0,0,1,1, ,,,,,
59,148,0,0,1,0,0,1,0,1,0,0, ,,,,,
60,148,0,0,1,0,0,1,0,1,0,0, ,,,,,
61,148,0,0,1,0,0,1,0,1,0,0, ,,,,,
62,148,0,0,1,0,0,1,0,1,0,0, ,,,,,
63,148,0,0,1,0,0,1,0,1,0,0, ,,,,,
64,149,0,0,1,0,0,1,0,1,0,1, ,,,,,
65,149,0,0,1,0,0,1,0,1,0,1, ,,,,,
66,149,0,0,1,0,0,1,0,1,0,1, ,,,,,
67,149,0,0,1,0,0,1,0,1,0,1, ,,,,,
68,149,0,0,1,0,0,1,0,1,0,1, ,,,,,
69,150,0,0,1,0,0,1,0,1,1,0, ,,,,,
70,150,0,0,1,0,0,1,0,1,1,0, ,,,,,
71,150,0,0,1,0,0,1,0,1,1,0, ,,,,,
72,150,0,0,1,0,0,1,0,1,1,0, ,,,,,
73,150,0,0,1,0,0,1,0,1,1,0, ,,,,,
74,151,0,0,1,0,0,1,0,1,1,1, ,,,,,
75,151,0,0,1,0,0,1,0,1,1,1, ,,,,,
76,151,0,0,1,0,0,1,0,1,1,1, ,,,,,
77,151,0,0,1,0,0,1,0,1,1,1, ,,,,,
78,151,0,0,1,0,0,1,0,1,1,1, ,,,,,
79,152,0,0,1,0,0,1,1,0,0,0, ,,,,,
80,152,0,0,1,0,0,1,1,0,0,0, ,,,,,
81,152,0,0,1,0,0,1,1,0,0,0, ,,,,,
82,152,0,0,1,0,0,1,1,0,0,0, ,,,,,
83,152,0,0,1,0,0,1,1,0,0,0, ,,,,,
84,153,0,0,1,0,0,1,1,0,0,1, ,,,,,
85,153,0,0,1,0,0,1,1,0,0,1, ,,,,,
86,153,0,0,1,0,0,1,1,0,0,1, ,,,,,
87,153,0,0,1,0,0,1,1,0,0,1, ,,,,,
88,153,0,0,1,0,0,1,1,0,0,1, ,,,,,
89,154,0,0,1,0,0,1,1,0,1,0, ,,,,,
90,154,0,0,1,0,0,1,1,0,1,0, ,,,,,
91,154,0,0,1,0,0,1,1,0,1,0, ,,,,,
92,154,0,0,1,0,0,1,1,0,1,0, ,,,,,
93,154,0,0,1,0,0,1,1,0,1,0, ,,,,,
94,155,0,0,1,0,0,1,1,0,1,1, ,,,,,
95,155,0,0,1,0,0,1,1,0,1,1, ,,,,,
96,155,0,0,1,0,0,1,1,0,1,1, ,,,,,
97,155,0,0,1,0,0,1,1,0,1,1, ,,,,,
98,156,0,0,1,0,0,1,1,1,0,0, ,,,,,
99,156,0,0,1,0,0,1,1,1,0,0, ,,,,,
100,156,0,0,1,0,0,1,1,1,0,0, ,,,,,
101,156,0,0,1,0,0,1,1,1,0,0, ,,,,,
102,156,0,0,1,0,0,1,1,1,0,0, ,,,,,
103,157,0,0,1,0,0,1,1,1,0,1, ,,,,,
104,157,0,0,1,0,0,1,1,1,0,1, ,,,,,
105,157,0,0,1,0,0,1,1,1,0,1, ,,,,,
106,157,0,0,1,0,0,1,1,1,0,1, ,,,,,
107,157,0,0,1,0,0,1,1,1,0,1, ,,,,,
108,158,0,0,1,0,0,1,1,1,1,0, ,,,,,
109,158,0,0,1,0,0,1,1,1,1,0, ,,,,,
110,158,0,0,1,0,0,1,1,1,1,0, ,,,,,
111,158,0,0,1,0,0,1,1,1,1,0, ,,,,,
112,158,0,0,1,0,0,1,1,1,1,0, ,,,,,
113,159,0,0,1,0,0,1,1,1,1,1, ,,,,,
114,159,0,0,1,0,0,1,1,1,1,1, ,,,,,
115,159,0,0,1,0,0,1,1,1,1,1, ,,,,,
116,159,0,0,1,0,0,1,1,1,1,1, ,,,,,
117,159,0,0,1,0,0,1,1,1,1,1, ,,,,,
118,160,0,0,1,0,1,0,0,0,0,0, ,,,,,
119,160,0,0,1,0,1,0,0,0,0,0, ,,,,,
120,160,0,0,1,0,1,0,0,0,0,0, ,,,,,
121,160,0,0,1,0,1,0,0,0,0,0, ,,,,,
122,160,0,0,1,0,1,0,0,0,0,0, ,,,,,
123,161,0,0,1,0,1,0,0,0,0,1, ,,,,,
124,161,0,0,1,0,1,0,0,0,0,1, ,,,,,
125,161,0,0,1,0,1,0,0,0,0,1, ,,,,,
126,161,0,0,1,0,1,0,0,0,0,1, ,,,,,
127,161,0,0,1,0,1,0,0,0,0,1, ,,,,,
128,162,0,0,1,0,1,0,0,0,1,0, ,,,,,
129,162,0,0,1,0,1,0,0,0,1,0, ,,,,,
130,162,0,0,1,0,1,0,0,0,1,0, ,,,,,
131,162,0,0,1,0,1,0,0,0,1,0, ,,,,,
132,162,0,0,1,0,1,0,0,0,1,0, ,,,,,
133,163,0,0,1,0,1,0,0,0,1,1, ,,,,,
134,163,0,0,1,0,1,0,0,0,1,1, ,,,,,
135,163,0,0,1,0,1,0,0,0,1,1, ,,,,,
136,163,0,0,1,0,1,0,0,0,1,1, ,,,,,
137,163,0,0,1,0,1,0,0,0,1,1, ,,,,,
138,164,0,0,1,0,1,0,0,1,0,0, ,,,,,
139,164,0,0,1,0,1,0,0,1,0,0, ,,,,,
140,164,0,0,1,0,1,0,0,1,0,0, ,,,,,
141,164,0,0,1,0,1,0,0,1,0,0, ,,,,,
142,165,0,0,1,0,1,0,0,1,0,1, ,,,,,
143,165,0,0,1,0,1,0,0,1,0,1, ,,,,,
144,165,0,0,1,0,1,0,0,1,0,1, ,,,,,
145,165,0,0,1,0,1,0,0,1,0,1, ,,,,,
146,165,0,0,1,0,1,0,0,1,0,1, ,,,,,
147,166,0,0,1,0,1,0,0,1,1,0, ,,,,,
148,166,0,0,1,0,1,0,0,1,1,0, ,,,,,
149,166,0,0,1,0,1,0,0,1,1,0, ,,,,,
150,166,0,0,1,0,1,0,0,1,1,0, ,,,,,
151,166,0,0,1,0,1,0,0,1,1,0, ,,,,,
152,167,0,0,1,0,1,0,0,1,1,1, ,,,,,
153,167,0,0,1,0,1,0,0,1,1,1, ,,,,,
154,167,0,0,1,0,1,0,0,1,1,1, ,,,,,
155,167,0,0,1,0,1,0,0,1,1,1, ,,,,,
156,167,0,0,1,0,1,0,0,1,1,1, ,,,,,
157,168,0,0,1,0,1,0,1,0,0,0, ,,,,,
158,168,0,0,1,0,1,0,1,0,0,0, ,,,,,
159,168,0,0,1,0,1,0,1,0,0,0, ,,,,,
160,168,0,0,1,0,1,0,1,0,0,0, ,,,,,
161,168,0,0,1,0,1,0,1,0,0,0, ,,,,,
162,169,0,0,1,0,1,0,1,0,0,1, ,,,,,
163,169,0,0,1,0,1,0,1,0,0,1, ,,,,,
164,169,0,0,1,0,1,0,1,0,0,1, ,,,,,
165,169,0,0,1,0,1,0,1,0,0,1, ,,,,,
166,169,0,0,1,0,1,0,1,0,0,1, ,,,,,
167,170,0,0,1,0,1,0,1,0,1,0, ,,,,,
168,170,0,0,1,0,1,0,1,0,1,0, ,,,,,
169,170,0,0,1,0,1,0,1,0,1,0, ,,,,,
170,170,0,0,1,0,1,0,1,0,1,0, ,,,,,
171,170,0,0,1,0,1,0,1,0,1,0, ,,,,,
172,171,0,0,1,0,1,0,1,0,1,1, ,,,,,
173,171,0,0,1,0,1,0,1,0,1,1, ,,,,,
174,171,0,0,1,0,1,0,1,0,1,1, ,,,,,
175,171,0,0,1,0,1,0,1,0,1,1, ,,,,,
176,171,0,0,1,0,1,0,1,0,1,1, ,,,,,
177,172,0,0,1,0,1,0,1,1,0,0, ,,,,,
178,172,0,0,1,0,1,0,1,1,0,0, ,,,,,
179,172,0,0,1,0,1,0,1,1,0,0, ,,,,,
180,172,0,0,1,0,1,0,1,1,0,0, ,,,,,
181,173,0,0,1,0,1,0,1,1,0,1, ,,,,,
182,173,0,0,1,0,1,0,1,1,0,1, ,,,,,
183,173,0,0,1,0,1,0,1,1,0,1, ,,,,,
184,173,0,0,1,0,1,0,1,1,0,1, ,,,,,
185,173,0,0,1,0,1,0,1,1,0,1, ,,,,,
186,174,0,0,1,0,1,0,1,1,1,0, ,,,,,
187,174,0,0,1,0,1,0,1,1,1,0, ,,,,,
188,174,0,0,1,0,1,0,1,1,1,0, ,,,,,
189,174,0,0,1,0,1,0,1,1,1,0, ,,,,,
190,174,0,0,1,0,1,0,1,1,1,0, ,,,,,
191,175,0,0,1,0,1,0,1,1,1,1, ,,,,,
192,175,0,0,1,0,1,0,1,1,1,1, ,,,,,
193,175,0,0,1,0,1,0,1,1,1,1, ,,,,,
194,175,0,0,1,0,1,0,1,1,1,1, ,,,,,
195,175,0,0,1,0,1,0,1,1,1,1, ,,,,,
196,176,0,0,1,0,1,1,0,0,0,0, ,,,,,
197,176,0,0,1,0,1,1,0,0,0,0, ,,,,,
198,176,0,0,1,0,1,1,0,0,0,0, ,,,,,
199,176,0,0,1,0,1,1,0,0,0,0, ,,,,,
200,176,0,0,1,0,1,1,0,0,0,0, ,,,,,
201,177,0,0,1,0,1,1,0,0,0,1, ,,,,,
202,177,0,0,1,0,1,1,0,0,0,1, ,,,,,
203,177,0,0,1,0,1,1,0,0,0,1, ,,,,,
204,177,0,0,1,0,1,1,0,0,0,1, ,,,,,
205,177,0,0,1,0,1,1,0,0,0,1, ,,,,,
206,178,0,0,1,0,1,1,0,0,1,0, ,,,,,
207,178,0,0,1,0,1,1,0,0,1,0, ,,,,,
208,178,0,0,1,0,1,1,0,0,1,0, ,,,,,
209,178,0,0,1,0,1,1,0,0,1,0, ,,,,,
210,178,0,0,1,0,1,1,0,0,1,0, ,,,,,
211,179,0,0,1,0,1,1,0,0,1,1, ,,,,,
212,179,0,0,1,0,1,1,0,0,1,1, ,,,,,
213,179,0,0,1,0,1,1,0,0,1,1, ,,,,,
214,179,0,0,1,0,1,1,0,0,1,1, ,,,,,
215,179,0,0,1,0,1,1,0,0,1,1, ,,,,,
216,180,0,0,1,0,1,1,0,1,0,0, ,,,,,
217,180,0,0,1,0,1,1,0,1,0,0, ,,,,,
218,180,0,0,1,0,1,1,0,1,0,0, ,,,,,
219,180,0,0,1,0,1,1,0,1,0,0, ,,,,,
220,180,0,0,1,0,1,1,0,1,0,0, ,,,,,
221,181,0,0,1,0,1,1,0,1,0,1, ,,,,,
222,181,0,0,1,0,1,1,0,1,0,1, ,,,,,
223,181,0,0,1,0,1,1,0,1,0,1, ,,,,,
224,181,0,0,1,0,1,1,0,1,0,1, ,,,,,
225,182,0,0,1,0,1,1,0,1,1,0, ,,,,,
226,182,0,0,1,0,1,1,0,1,1,0, ,,,,,
227,182,0,0,1,0,1,1,0,1,1,0, ,,,,,
228,182,0,0,1,0,1,1,0,1,1,0, ,,,,,
229,182,0,0,1,0,1,1,0,1,1,0, ,,,,,
230,183,0,0,1,0,1,1,0,1,1,1, ,,,,,
231,183,0,0,1,0,1,1,0,1,1,1, ,,,,,
232,183,0,0,1,0,1,1,0,1,1,1, ,,,,,
233,183,0,0,1,0,1,1,0,1,1,1, ,,,,,
234,183,0,0,1,0,1,1,0,1,1,1, ,,,,,
235,184,0,0,1,0,1,1,1,0,0,0, ,,,,,
236,184,0,0,1,0,1,1,1,0,0,0, ,,,,,
237,184,0,0,1,0,1,1,1,0,0,0, ,,,,,
238,184,0,0,1,0,1,1,1,0,0,0, ,,,,,
239,184,0,0,1,0,1,1,1,0,0,0, ,,,,,
240,185,0,0,1,0,1,1,1,0,0,1, ,,,,,
241,185,0,0,1,0,1,1,1,0,0,1, ,,,,,
242,185,0,0,1,0,1,1,1,0,0,1, ,,,,,
243,185,0,0,1,0,1,1,1,0,0,1, ,,,,,
244,185,0,0,1,0,1,1,1,0,0,1, ,,,,,
245,186,0,0,1,0,1,1,1,0,1,0, ,,,,,
246,186,0,0,1,0,1,1,1,0,1,0, ,,,,,
247,186,0,0,1,0,1,1,1,0,1,0, ,,,,,
248,186,0,0,1,0,1,1,1,0,1,0, ,,,,,
249,186,0,0,1,0,1,1,1,0,1,0, ,,,,,
250,187,0,0,1,0,1,1,1,0,1,1, ,,,,,
251,187,0,0,1,0,1,1,1,0,1,1, ,,,,,
252,187,0,0,1,0,1,1,1,0,1,1, ,,,,,
253,187,0,0,1,0,1,1,1,0,1,1, ,,,,,
254,187,0,0,1,0,1,1,1,0,1,1, ,,,,,
255,188,0,0,1,0,1,1,1,1,0,0, ,,,,,
256,188,0,0,1,0,1,1,1,1,0,0, ,,,,,
257,188,0,0,1,0,1,1,1,1,0,0, ,,,,,
258,188,0,0,1,0,1,1,1,1,0,0, ,,,,,
259,188,0,0,1,0,1,1,1,1,0,0, ,,,,,
260,189,0,0,1,0,1,1,1,1,0,1, ,,,,,
261,189,0,0,1,0,1,1,1,1,0,1, ,,,,,
262,189,0,0,1,0,1,1,1,1,0,1, ,,,,,
263,189,0,0,1,0,1,1,1,1,0,1, ,,,,,
264,190,0,0,1,0,1,1,1,1,1,0, ,,,,,
265,190,0,0,1,0,1,1,1,1,1,0, ,,,,,
266,190,0,0,1,0,1,1,1,1,1,0, ,,,,,
267,190,0,0,1,0,1,1,1,1,1,0, ,,,,,
268,190,0,0,1,0,1,1,1,1,1,0, ,,,,,
269,191,0,0,1,0,1,1,1,1,1,1, ,,,,,
270,191,0,0,1,0,1,1,1,1,1,1, ,,,,,
271,191,0,0,1,0,1,1,1,1,1,1, ,,,,,
272,191,0,0,1,0,1,1,1,1,1,1, ,,,,,
273,191,0,0,1,0,1,1,1,1,1,1, ,,,,,
274,192,0,0,1,1,0,0,0,0,0,0, ,,,,,
275,192,0,0,1,1,0,0,0,0,0,0, ,,,,,
276,192,0,0,1,1,0,0,0,0,0,0, ,,,,,
277,192,0,0,1,1,0,0,0,0,0,0, ,,,,,
278,192,0,0,1,1,0,0,0,0,0,0, ,,,,,
279,193,0,0,1,1,0,0,0,0,0,1, ,,,,,
280,193,0,0,1,1,0,0,0,0,0,1, ,,,,,
281,193,0,0,1,1,0,0,0,0,0,1, ,,,,,
282,193,0,0,1,1,0,0,0,0,0,1, ,,,,,
283,193,0,0,1,1,0,0,0,0,0,1, ,,,,,
284,194,0,0,1,1,0,0,0,0,1,0, ,,,,,
285,194,0,0,1,1,0,0,0,0,1,0, ,,,,,
286,194,0,0,1,1,0,0,0,0,1,0, ,,,,,
287,194,0,0,1,1,0,0,0,0,1,0, ,,,,,
288,194,0,0,1,1,0,0,0,0,1,0, ,,,,,
289,195,0,0,1,1,0,0,0,0,1,1, ,,,,,
290,195,0,0,1,1,0,0,0,0,1,1, ,,,,,
291,195,0,0,1,1,0,0,0,0,1,1, ,,,,,
292,195,0,0,1,1,0,0,0,0,1,1, ,,,,,
293,195,0,0,1,1,0,0,0,0,1,1, ,,,,,
294,196,0,0,1,1,0,0,0,1,0,0, ,,,,,
295,196,0,0,1,1,0,0,0,1,0,0, ,,,,,
296,196,0,0,1,1,0,0,0,1,0,0, ,,,,,
297,196,0,0,1,1,0,0,0,1,0,0, ,,,,,
298,196,0,0,1,1,0,0,0,1,0,0, ,,,,,
299,197,0,0,1,1,0,0,0,1,0,1, ,,,,,
300,197,0,0,1,1,0,0,0,1,0,1, ,,,,,
301,197,0,0,1,1,0,0,0,1,0,1, ,,,,,
302,197,0,0,1,1,0,0,0,1,0,1, ,,,,,
303,197,0,0,1,1,0,0,0,1,0,1, ,,,,,
304,198,0,0,1,1,0,0,0,1,1,0, ,,,,,
305,198,0,0,1,1,0,0,0,1,1,0, ,,,,,
306,198,0,0,1,1,0,0,0,1,1,0, ,,,,,
307,198,0,0,1,1,0,0,0,1,1,0, ,,,,,
308,199,0,0,1,1,0,0,0,1,1,1, ,,,,,
309,199,0,0,1,1,0,0,0,1,1,1, ,,,,,
310,199,0,0,1,1,0,0,0,1,1,1, ,,,,,
311,199,0,0,1,1,0,0,0,1,1,1, ,,,,,
312,199,0,0,1,1,0,0,0,1,1,1, ,,,,,
313,200,0,0,1,1,0,0,1,0,0,0, ,,,,,
314,200,0,0,1,1,0,0,1,0,0,0, ,,,,,
315,200,0,0,1,1,0,0,1,0,0,0, ,,,,,
316,200,0,0,1,1,0,0,1,0,0,0, ,,,,,
317,200,0,0,1,1,0,0,1,0,0,0, ,,,,,
318,201,0,0,1,1,0,0,1,0,0,1, ,,,,,
319,201,0,0,1,1,0,0,1,0,0,1, ,,,,,
320,201,0,0,1,1,0,0,1,0,0,1, ,,,,,
321,201,0,0,1,1,0,0,1,0,0,1, ,,,,,
322,201,0,0,1,1,0,0,1,0,0,1, ,,,,,
323,202,0,0,1,1,0,0,1,0,1,0, ,,,,,
324,202,0,0,1,1,0,0,1,0,1,0, ,,,,,
325,202,0,0,1,1,0,0,1,0,1,0, ,,,,,
326,202,0,0,1,1,0,0,1,0,1,0, ,,,,,
327,202,0,0,1,1,0,0,1,0,1,0, ,,,,,
328,203,0,0,1,1,0,0,1,0,1,1, ,,,,,
329,203,0,0,1,1,0,0,1,0,1,1, ,,,,,
330,203,0,0,1,1,0,0,1,0,1,1, ,,,,,
331,203,0,0,1,1,0,0,1,0,1,1, ,,,,,
332,203,0,0,1,1,0,0,1,0,1,1, ,,,,,
333,204,0,0,1,1,0,0,1,1,0,0, ,,,,,
334,204,0,0,1,1,0,0,1,1,0,0, ,,,,,
335,204,0,0,1,1,0,0,1,1,0,0, ,,,,,
336,204,0,0,1,1,0,0,1,1,0,0, ,,,,,
337,204,0,0,1,1,0,0,1,1,0,0, ,,,,,
338,205,0,0,1,1,0,0,1,1,0,1, ,,,,,
339,205,0,0,1,1,0,0,1,1,0,1, ,,,,,
340,205,0,0,1,1,0,0,1,1,0,1, ,,,,,
341,205,0,0,1,1,0,0,1,1,0,1, ,,,,,
342,205,0,0,1,1,0,0,1,1,0,1, ,,,,,
343,206,0,0,1,1,0,0,1,1,1,0, ,,,,,
344,206,0,0,1,1,0,0,1,1,1,0, ,,,,,
345,206,0,0,1,1,0,0,1,1,1,0, ,,,,,
346,206,0,0,1,1,0,0,1,1,1,0, ,,,,,
347,207,0,0,1,1,0,0,1,1,1,1, ,,,,,
348,207,0,0,1,1,0,0,1,1,1,1, ,,,,,
349,207,0,0,1,1,0,0,1,1,1,1, ,,,,,
350,207,0,0,1,1,0,0,1,1,1,1, ,,,,,
351,207,0,0,1,1,0,0,1,1,1,1, ,,,,,
352,208,0,0,1,1,0,1,0,0,0,0, ,,,,,
353,208,0,0,1,1,0,1,0,0,0,0, ,,,,,
354,208,0,0,1,1,0,1,0,0,0,0, ,,,,,
355,208,0,0,1,1,0,1,0,0,0,0, ,,,,,
356,208,0,0,1,1,0,1,0,0,0,0, ,,,,,
357,209,0,0,1,1,0,1,0,0,0,1, ,,,,,
358,209,0,0,1,1,0,1,0,0,0,1, ,,,,,
359,209,0,0,1,1,0,1,0,0,0,1, ,,,,,
360,209,0,0,1,1,0,1,0,0,0,1, ,,,,,
361,209,0,0,1,1,0,1,0,0,0,1, ,,,,,
362,210,0,0,1,1,0,1,0,0,1,0, ,,,,,
363,210,0,0,1,1,0,1,0,0,1,0, ,,,,,
364,210,0,0,1,1,0,1,0,0,1,0, ,,,,,
365,210,0,0,1,1,0,1,0,0,1,0, ,,,,,
366,210,0,0,1,1,0,1,0,0,1,0, ,,,,,
367,211,0,0,1,1,0,1,0,0,1,1, ,,,,,
368,211,0,0,1,1,0,1,0,0,1,1, ,,,,,
369,211,0,0,1,1,0,1,0,0,1,1, ,,,,,
370,211,0,0,1,1,0,1,0,0,1,1, ,,,,,
371,211,0,0,1,1,0,1,0,0,1,1, ,,,,,
372,212,0,0,1,1,0,1,0,1,0,0, ,,,,,
373,212,0,0,1,1,0,1,0,1,0,0, ,,,,,
374,212,0,0,1,1,0,1,0,1,0,0, ,,,,,
375,212,0,0,1,1,0,1,0,1,0,0, ,,,,,
376,212,0,0,1,1,0,1,0,1,0,0, ,,,,,
377,213,0,0,1,1,0,1,0,1,0,1, ,,,,,
378,213,0,0,1,1,0,1,0,1,0,1, ,,,,,
379,213,0,0,1,1,0,1,0,1,0,1, ,,,,,
380,213,0,0,1,1,0,1,0,1,0,1, ,,,,,
381,213,0,0,1,1,0,1,0,1,0,1, ,,,,,
382,214,0,0,1,1,0,1,0,1,1,0, ,,,,,
383,214,0,0,1,1,0,1,0,1,1,0, ,,,,,
384,214,0,0,1,1,0,1,0,1,1,0, ,,,,,
385,214,0,0,1,1,0,1,0,1,1,0, ,,,,,
386,214,0,0,1,1,0,1,0,1,1,0, ,,,,,
387,215,0,0,1,1,0,1,0,1,1,1, ,,,,,
388,215,0,0,1,1,0,1,0,1,1,1, ,,,,,
389,215,0,0,1,1,0,1,0,1,1,1, ,,,,,
390,215,0,0,1,1,0,1,0,1,1,1, ,,,,,
391,216,0,0,1,1,0,1,1,0,0,0, ,,,,,
392,216,0,0,1,1,0,1,1,0,0,0, ,,,,,
393,216,0,0,1,1,0,1,1,0,0,0, ,,,,,
394,216,0,0,1,1,0,1,1,0,0,0, ,,,,,
395,216,0,0,1,1,0,1,1,0,0,0, ,,,,,
396,217,0,0,1,1,0,1,1,0,0,1, ,,,,,
397,217,0,0,1,1,0,1,1,0,0,1, ,,,,,
398,217,0,0,1,1,0,1,1,0,0,1, ,,,,,
399,217,0,0,1,1,0,1,1,0,0,1, ,,,,,
400,217,0,0,1,1,0,1,1,0,0,1, ,,,,,
401,218,0,0,1,1,0,1,1,0,1,0, ,,,,,
402,218,0,0,1,1,0,1,1,0,1,0, ,,,,,
403,218,0,0,1,1,0,1,1,0,1,0, ,,,,,
404,218,0,0,1,1,0,1,1,0,1,0, ,,,,,
405,218,0,0,1,1,0,1,1,0,1,0, ,,,,,
406,219,0,0,1,1,0,1,1,0,1,1, ,,,,,
407,219,0,0,1,1,0,1,1,0,1,1, ,,,,,
408,219,0,0,1,1,0,1,1,0,1,1, ,,,,,
409,219,0,0,1,1,0,1,1,0,1,1, ,,,,,
410,219,0,0,1,1,0,1,1,0,1,1, ,,,,,
411,220,0,0,1,1,0,1,1,1,0,0, ,,,,,
412,220,0,0,1,1,0,1,1,1,0,0, ,,,,,
413,220,0,0,1,1,0,1,1,1,0,0, ,,,,,
414,220,0,0,1,1,0,1,1,1,0,0, ,,,,,
415,220,0,0,1,1,0,1,1,1,0,0, ,,,,,
416,221,0,0,1,1,0,1,1,1,0,1, ,,,,,
417,221,0,0,1,1,0,1,1,1,0,1, ,,,,,
418,221,0,0,1,1,0,1,1,1,0,1, ,,,,,
419,221,0,0,1,1,0,1,1,1,0,1, ,,,,,
420,221,0,0,1,1,0,1,1,1,0,1, ,,,,,
421,222,0,0,1,1,0,1,1,1,1,0, ,,,,,
422,222,0,0,1,1,0,1,1,1,1,0, ,,,,,
423,222,0,0,1,1,0,1,1,1,1,0, ,,,,,
424,222,0,0,1,1,0,1,1,1,1,0, ,,,,,
425,222,0,0,1,1,0,1,1,1,1,0, ,,,,,
426,223,0,0,1,1,0,1,1,1,1,1, ,,,,,
427,223,0,0,1,1,0,1,1,1,1,1, ,,,,,
428,223,0,0,1,1,0,1,1,1,1,1, ,,,,,
429,223,0,0,1,1,0,1,1,1,1,1, ,,,,,
430,223,0,0,1,1,0,1,1,1,1,1, ,,,,,
431,224,0,0,1,1,1,0,0,0,0,0, ,,,,,
432,224,0,0,1,1,1,0,0,0,0,0, ,,,,,
433,224,0,0,1,1,1,0,0,0,0,0, ,,,,,
434,224,0,0,1,1,1,0,0,0,0,0, ,,,,,
435,225,0,0,1,1,1,0,0,0,0,1, ,,,,,
436,225,0,0,1,1,1,0,0,0,0,1, ,,,,,
437,225,0,0,1,1,1,0,0,0,0,1, ,,,,,
