,,,,,,,,,,,,,,Groups:,
,, out[8], out[7], out[6], out[5], out[4], out[3], out[2], out[1], out[0],  unsigned decimal,,,out[9..0] =, out[9]
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Data:,
,, out[9], out[8], out[7], out[6], out[5], out[4], out[3], out[2], out[1], out[0], ,,time unit: s, out[9..0]
,, X, X, X, X, X, X, X, X, X, X, ,,0, X
46,799,1,1,0,0,0,1,1,1,1,1, ,,,
47,799,1,1,0,0,0,1,1,1,1,1, ,,,
48,799,1,1,0,0,0,1,1,1,1,1, ,,,
49,799,1,1,0,0,0,1,1,1,1,1, ,,,
50,799,1,1,0,0,0,1,1,1,1,1, ,,,
51,799,1,1,0,0,0,1,1,1,1,1, ,,,
52,799,1,1,0,0,0,1,1,1,1,1, ,,,
53,799,1,1,0,0,0,1,1,1,1,1, ,,,
54,799,1,1,0,0,0,1,1,1,1,1, ,,,
55,799,1,1,0,0,0,1,1,1,1,1, ,,,
56,799,1,1,0,0,0,1,1,1,1,1, ,,,
57,799,1,1,0,0,0,1,1,1,1,1, ,,,
58,799,1,1,0,0,0,1,1,1,1,1, ,,,
59,799,1,1,0,0,0,1,1,1,1,1, ,,,
60,807,1,1,0,0,1,0,0,1,1,1, ,,,
61,807,1,1,0,0,1,0,0,1,1,1, ,,,
62,807,1,1,0,0,1,0,0,1,1,1, ,,,
63,807,1,1,0,0,1,0,0,1,1,1, ,,,
64,807,1,1,0,0,1,0,0,1,1,1, ,,,
65,807,1,1,0,0,1,0,0,1,1,1, ,,,
66,807,1,1,0,0,1,0,0,1,1,1, ,,,
67,807,1,1,0,0,1,0,0,1,1,1, ,,,
68,807,1,1,0,0,1,0,0,1,1,1, ,,,
69,807,1,1,0,0,1,0,0,1,1,1, ,,,
70,807,1,1,0,0,1,0,0,1,1,1, ,,,
71,807,1,1,0,0,1,0,0,1,1,1, ,,,
72,807,1,1,0,0,1,0,0,1,1,1, ,,,
73,807,1,1,0,0,1,0,0,1,1,1, ,,,
74,807,1,1,0,0,1,0,0,1,1,1, ,,,
75,807,1,1,0,0,1,0,0,1,1,1, ,,,
76,807,1,1,0,0,1,0,0,1,1,1, ,,,
77,807,1,1,0,0,1,0,0,1,1,1, ,,,
78,807,1,1,0,0,1,0,0,1,1,1, ,,,
79,815,1,1,0,0,1,0,1,1,1,1, ,,,
80,815,1,1,0,0,1,0,1,1,1,1, ,,,
81,815,1,1,0,0,1,0,1,1,1,1, ,,,
82,815,1,1,0,0,1,0,1,1,1,1, ,,,
83,815,1,1,0,0,1,0,1,1,1,1, ,,,
84,815,1,1,0,0,1,0,1,1,1,1, ,,,
85,815,1,1,0,0,1,0,1,1,1,1, ,,,
86,815,1,1,0,0,1,0,1,1,1,1, ,,,
87,815,1,1,0,0,1,0,1,1,1,1, ,,,
88,815,1,1,0,0,1,0,1,1,1,1, ,,,
89,815,1,1,0,0,1,0,1,1,1,1, ,,,
90,815,1,1,0,0,1,0,1,1,1,1, ,,,
91,815,1,1,0,0,1,0,1,1,1,1, ,,,
92,815,1,1,0,0,1,0,1,1,1,1, ,,,
93,815,1,1,0,0,1,0,1,1,1,1, ,,,
94,815,1,1,0,0,1,0,1,1,1,1, ,,,
95,815,1,1,0,0,1,0,1,1,1,1, ,,,
96,815,1,1,0,0,1,0,1,1,1,1, ,,,
97,815,1,1,0,0,1,0,1,1,1,1, ,,,
98,815,1,1,0,0,1,0,1,1,1,1, ,,,
99,823,1,1,0,0,1,1,0,1,1,1, ,,,
100,823,1,1,0,0,1,1,0,1,1,1, ,,,
101,823,1,1,0,0,1,1,0,1,1,1, ,,,
102,823,1,1,0,0,1,1,0,1,1,1, ,,,
103,823,1,1,0,0,1,1,0,1,1,1, ,,,
104,823,1,1,0,0,1,1,0,1,1,1, ,,,
105,823,1,1,0,0,1,1,0,1,1,1, ,,,
106,823,1,1,0,0,1,1,0,1,1,1, ,,,
107,823,1,1,0,0,1,1,0,1,1,1, ,,,
108,823,1,1,0,0,1,1,0,1,1,1, ,,,
109,823,1,1,0,0,1,1,0,1,1,1, ,,,
110,823,1,1,0,0,1,1,0,1,1,1, ,,,
111,823,1,1,0,0,1,1,0,1,1,1, ,,,
112,823,1,1,0,0,1,1,0,1,1,1, ,,,
113,823,1,1,0,0,1,1,0,1,1,1, ,,,
114,823,1,1,0,0,1,1,0,1,1,1, ,,,
115,823,1,1,0,0,1,1,0,1,1,1, ,,,
116,823,1,1,0,0,1,1,0,1,1,1, ,,,
117,823,1,1,0,0,1,1,0,1,1,1, ,,,
118,831,1,1,0,0,1,1,1,1,1,1, ,,,
119,831,1,1,0,0,1,1,1,1,1,1, ,,,
120,831,1,1,0,0,1,1,1,1,1,1, ,,,
121,831,1,1,0,0,1,1,1,1,1,1, ,,,
122,831,1,1,0,0,1,1,1,1,1,1, ,,,
123,831,1,1,0,0,1,1,1,1,1,1, ,,,
124,831,1,1,0,0,1,1,1,1,1,1, ,,,
125,831,1,1,0,0,1,1,1,1,1,1, ,,,
126,831,1,1,0,0,1,1,1,1,1,1, ,,,
127,831,1,1,0,0,1,1,1,1,1,1, ,,,
128,831,1,1,0,0,1,1,1,1,1,1, ,,,
129,831,1,1,0,0,1,1,1,1,1,1, ,,,
130,831,1,1,0,0,1,1,1,1,1,1, ,,,
131,831,1,1,0,0,1,1,1,1,1,1, ,,,
132,831,1,1,0,0,1,1,1,1,1,1, ,,,
133,831,1,1,0,0,1,1,1,1,1,1, ,,,
134,831,1,1,0,0,1,1,1,1,1,1, ,,,
135,831,1,1,0,0,1,1,1,1,1,1, ,,,
136,831,1,1,0,0,1,1,1,1,1,1, ,,,
137,831,1,1,0,0,1,1,1,1,1,1, ,,,
138,839,1,1,0,1,0,0,0,1,1,1, ,,,
139,839,1,1,0,1,0,0,0,1,1,1, ,,,
140,839,1,1,0,1,0,0,0,1,1,1, ,,,
141,839,1,1,0,1,0,0,0,1,1,1, ,,,
142,839,1,1,0,1,0,0,0,1,1,1, ,,,
143,839,1,1,0,1,0,0,0,1,1,1, ,,,
144,839,1,1,0,1,0,0,0,1,1,1, ,,,
145,839,1,1,0,1,0,0,0,1,1,1, ,,,
146,839,1,1,0,1,0,0,0,1,1,1, ,,,
147,839,1,1,0,1,0,0,0,1,1,1, ,,,
148,839,1,1,0,1,0,0,0,1,1,1, ,,,
149,839,1,1,0,1,0,0,0,1,1,1, ,,,
150,839,1,1,0,1,0,0,0,1,1,1, ,,,
151,839,1,1,0,1,0,0,0,1,1,1, ,,,
152,839,1,1,0,1,0,0,0,1,1,1, ,,,
153,839,1,1,0,1,0,0,0,1,1,1, ,,,
154,839,1,1,0,1,0,0,0,1,1,1, ,,,
155,839,1,1,0,1,0,0,0,1,1,1, ,,,
156,839,1,1,0,1,0,0,0,1,1,1, ,,,
157,847,1,1,0,1,0,0,1,1,1,1, ,,,
158,847,1,1,0,1,0,0,1,1,1,1, ,,,
159,847,1,1,0,1,0,0,1,1,1,1, ,,,
160,847,1,1,0,1,0,0,1,1,1,1, ,,,
161,847,1,1,0,1,0,0,1,1,1,1, ,,,
162,847,1,1,0,1,0,0,1,1,1,1, ,,,
163,847,1,1,0,1,0,0,1,1,1,1, ,,,
164,847,1,1,0,1,0,0,1,1,1,1, ,,,
165,847,1,1,0,1,0,0,1,1,1,1, ,,,
166,847,1,1,0,1,0,0,1,1,1,1, ,,,
167,847,1,1,0,1,0,0,1,1,1,1, ,,,
168,847,1,1,0,1,0,0,1,1,1,1, ,,,
169,847,1,1,0,1,0,0,1,1,1,1, ,,,
170,847,1,1,0,1,0,0,1,1,1,1, ,,,
171,847,1,1,0,1,0,0,1,1,1,1, ,,,
172,847,1,1,0,1,0,0,1,1,1,1, ,,,
173,847,1,1,0,1,0,0,1,1,1,1, ,,,
174,847,1,1,0,1,0,0,1,1,1,1, ,,,
175,847,1,1,0,1,0,0,1,1,1,1, ,,,
176,847,1,1,0,1,0,0,1,1,1,1, ,,,
177,855,1,1,0,1,0,1,0,1,1,1, ,,,
178,855,1,1,0,1,0,1,0,1,1,1, ,,,
179,855,1,1,0,1,0,1,0,1,1,1, ,,,
180,855,1,1,0,1,0,1,0,1,1,1, ,,,
181,855,1,1,0,1,0,1,0,1,1,1, ,,,
182,855,1,1,0,1,0,1,0,1,1,1, ,,,
183,855,1,1,0,1,0,1,0,1,1,1, ,,,
184,855,1,1,0,1,0,1,0,1,1,1, ,,,
185,855,1,1,0,1,0,1,0,1,1,1, ,,,
186,855,1,1,0,1,0,1,0,1,1,1, ,,,
187,855,1,1,0,1,0,1,0,1,1,1, ,,,
188,855,1,1,0,1,0,1,0,1,1,1, ,,,
189,855,1,1,0,1,0,1,0,1,1,1, ,,,
190,855,1,1,0,1,0,1,0,1,1,1, ,,,
191,855,1,1,0,1,0,1,0,1,1,1, ,,,
192,855,1,1,0,1,0,1,0,1,1,1, ,,,
193,855,1,1,0,1,0,1,0,1,1,1, ,,,
194,855,1,1,0,1,0,1,0,1,1,1, ,,,
195,855,1,1,0,1,0,1,0,1,1,1, ,,,
196,863,1,1,0,1,0,1,1,1,1,1, ,,,
197,863,1,1,0,1,0,1,1,1,1,1, ,,,
198,863,1,1,0,1,0,1,1,1,1,1, ,,,
199,863,1,1,0,1,0,1,1,1,1,1, ,,,
200,863,1,1,0,1,0,1,1,1,1,1, ,,,
201,863,1,1,0,1,0,1,1,1,1,1, ,,,
202,863,1,1,0,1,0,1,1,1,1,1, ,,,
203,863,1,1,0,1,0,1,1,1,1,1, ,,,
204,863,1,1,0,1,0,1,1,1,1,1, ,,,
205,863,1,1,0,1,0,1,1,1,1,1, ,,,
206,863,1,1,0,1,0,1,1,1,1,1, ,,,
207,863,1,1,0,1,0,1,1,1,1,1, ,,,
208,863,1,1,0,1,0,1,1,1,1,1, ,,,
209,863,1,1,0,1,0,1,1,1,1,1, ,,,
210,863,1,1,0,1,0,1,1,1,1,1, ,,,
211,863,1,1,0,1,0,1,1,1,1,1, ,,,
212,863,1,1,0,1,0,1,1,1,1,1, ,,,
213,863,1,1,0,1,0,1,1,1,1,1, ,,,
214,863,1,1,0,1,0,1,1,1,1,1, ,,,
215,863,1,1,0,1,0,1,1,1,1,1, ,,,
216,871,1,1,0,1,1,0,0,1,1,1, ,,,
217,871,1,1,0,1,1,0,0,1,1,1, ,,,
218,871,1,1,0,1,1,0,0,1,1,1, ,,,
219,871,1,1,0,1,1,0,0,1,1,1, ,,,
220,871,1,1,0,1,1,0,0,1,1,1, ,,,
221,871,1,1,0,1,1,0,0,1,1,1, ,,,
222,871,1,1,0,1,1,0,0,1,1,1, ,,,
223,871,1,1,0,1,1,0,0,1,1,1, ,,,
224,871,1,1,0,1,1,0,0,1,1,1, ,,,
225,871,1,1,0,1,1,0,0,1,1,1, ,,,
226,871,1,1,0,1,1,0,0,1,1,1, ,,,
227,871,1,1,0,1,1,0,0,1,1,1, ,,,
228,871,1,1,0,1,1,0,0,1,1,1, ,,,
229,871,1,1,0,1,1,0,0,1,1,1, ,,,
230,871,1,1,0,1,1,0,0,1,1,1, ,,,
231,871,1,1,0,1,1,0,0,1,1,1, ,,,
232,871,1,1,0,1,1,0,0,1,1,1, ,,,
233,871,1,1,0,1,1,0,0,1,1,1, ,,,
234,871,1,1,0,1,1,0,0,1,1,1, ,,,
235,879,1,1,0,1,1,0,1,1,1,1, ,,,
236,879,1,1,0,1,1,0,1,1,1,1, ,,,
237,879,1,1,0,1,1,0,1,1,1,1, ,,,
238,879,1,1,0,1,1,0,1,1,1,1, ,,,
239,879,1,1,0,1,1,0,1,1,1,1, ,,,
240,879,1,1,0,1,1,0,1,1,1,1, ,,,
241,879,1,1,0,1,1,0,1,1,1,1, ,,,
242,879,1,1,0,1,1,0,1,1,1,1, ,,,
243,879,1,1,0,1,1,0,1,1,1,1, ,,,
244,879,1,1,0,1,1,0,1,1,1,1, ,,,
245,879,1,1,0,1,1,0,1,1,1,1, ,,,
246,879,1,1,0,1,1,0,1,1,1,1, ,,,
247,879,1,1,0,1,1,0,1,1,1,1, ,,,
248,879,1,1,0,1,1,0,1,1,1,1, ,,,
249,879,1,1,0,1,1,0,1,1,1,1, ,,,
250,879,1,1,0,1,1,0,1,1,1,1, ,,,
251,879,1,1,0,1,1,0,1,1,1,1, ,,,
252,879,1,1,0,1,1,0,1,1,1,1, ,,,
253,879,1,1,0,1,1,0,1,1,1,1, ,,,
254,879,1,1,0,1,1,0,1,1,1,1, ,,,
255,887,1,1,0,1,1,1,0,1,1,1, ,,,
256,887,1,1,0,1,1,1,0,1,1,1, ,,,
257,887,1,1,0,1,1,1,0,1,1,1, ,,,
258,887,1,1,0,1,1,1,0,1,1,1, ,,,
259,887,1,1,0,1,1,1,0,1,1,1, ,,,
260,887,1,1,0,1,1,1,0,1,1,1, ,,,
261,887,1,1,0,1,1,1,0,1,1,1, ,,,
262,887,1,1,0,1,1,1,0,1,1,1, ,,,
263,887,1,1,0,1,1,1,0,1,1,1, ,,,
264,887,1,1,0,1,1,1,0,1,1,1, ,,,
265,887,1,1,0,1,1,1,0,1,1,1, ,,,
266,887,1,1,0,1,1,1,0,1,1,1, ,,,
267,887,1,1,0,1,1,1,0,1,1,1, ,,,
268,887,1,1,0,1,1,1,0,1,1,1, ,,,
269,887,1,1,0,1,1,1,0,1,1,1, ,,,
270,887,1,1,0,1,1,1,0,1,1,1, ,,,
271,887,1,1,0,1,1,1,0,1,1,1, ,,,
272,887,1,1,0,1,1,1,0,1,1,1, ,,,
273,887,1,1,0,1,1,1,0,1,1,1, ,,,
274,887,1,1,0,1,1,1,0,1,1,1, ,,,
275,895,1,1,0,1,1,1,1,1,1,1, ,,,
276,895,1,1,0,1,1,1,1,1,1,1, ,,,
277,895,1,1,0,1,1,1,1,1,1,1, ,,,
278,895,1,1,0,1,1,1,1,1,1,1, ,,,
279,895,1,1,0,1,1,1,1,1,1,1, ,,,
280,895,1,1,0,1,1,1,1,1,1,1, ,,,
281,895,1,1,0,1,1,1,1,1,1,1, ,,,
282,895,1,1,0,1,1,1,1,1,1,1, ,,,
283,895,1,1,0,1,1,1,1,1,1,1, ,,,
284,895,1,1,0,1,1,1,1,1,1,1, ,,,
285,895,1,1,0,1,1,1,1,1,1,1, ,,,
286,895,1,1,0,1,1,1,1,1,1,1, ,,,
287,895,1,1,0,1,1,1,1,1,1,1, ,,,
288,895,1,1,0,1,1,1,1,1,1,1, ,,,
289,895,1,1,0,1,1,1,1,1,1,1, ,,,
290,895,1,1,0,1,1,1,1,1,1,1, ,,,
291,895,1,1,0,1,1,1,1,1,1,1, ,,,
292,895,1,1,0,1,1,1,1,1,1,1, ,,,
293,895,1,1,0,1,1,1,1,1,1,1, ,,,
294,903,1,1,1,0,0,0,0,1,1,1, ,,,
295,903,1,1,1,0,0,0,0,1,1,1, ,,,
296,903,1,1,1,0,0,0,0,1,1,1, ,,,
297,903,1,1,1,0,0,0,0,1,1,1, ,,,
298,903,1,1,1,0,0,0,0,1,1,1, ,,,
299,903,1,1,1,0,0,0,0,1,1,1, ,,,
300,903,1,1,1,0,0,0,0,1,1,1, ,,,
301,903,1,1,1,0,0,0,0,1,1,1, ,,,
302,903,1,1,1,0,0,0,0,1,1,1, ,,,
303,903,1,1,1,0,0,0,0,1,1,1, ,,,
304,903,1,1,1,0,0,0,0,1,1,1, ,,,
305,903,1,1,1,0,0,0,0,1,1,1, ,,,
306,903,1,1,1,0,0,0,0,1,1,1, ,,,
307,903,1,1,1,0,0,0,0,1,1,1, ,,,
308,903,1,1,1,0,0,0,0,1,1,1, ,,,
309,903,1,1,1,0,0,0,0,1,1,1, ,,,
310,903,1,1,1,0,0,0,0,1,1,1, ,,,
311,903,1,1,1,0,0,0,0,1,1,1, ,,,
312,903,1,1,1,0,0,0,0,1,1,1, ,,,
313,903,1,1,1,0,0,0,0,1,1,1, ,,,
314,911,1,1,1,0,0,0,1,1,1,1, ,,,
315,911,1,1,1,0,0,0,1,1,1,1, ,,,
316,911,1,1,1,0,0,0,1,1,1,1, ,,,
317,911,1,1,1,0,0,0,1,1,1,1, ,,,
318,911,1,1,1,0,0,0,1,1,1,1, ,,,
319,911,1,1,1,0,0,0,1,1,1,1, ,,,
320,911,1,1,1,0,0,0,1,1,1,1, ,,,
321,911,1,1,1,0,0,0,1,1,1,1, ,,,
322,911,1,1,1,0,0,0,1,1,1,1, ,,,
323,911,1,1,1,0,0,0,1,1,1,1, ,,,
324,911,1,1,1,0,0,0,1,1,1,1, ,,,
325,911,1,1,1,0,0,0,1,1,1,1, ,,,
326,911,1,1,1,0,0,0,1,1,1,1, ,,,
327,911,1,1,1,0,0,0,1,1,1,1, ,,,
328,911,1,1,1,0,0,0,1,1,1,1, ,,,
329,911,1,1,1,0,0,0,1,1,1,1, ,,,
330,911,1,1,1,0,0,0,1,1,1,1, ,,,
331,911,1,1,1,0,0,0,1,1,1,1, ,,,
332,911,1,1,1,0,0,0,1,1,1,1, ,,,
333,919,1,1,1,0,0,1,0,1,1,1, ,,,
334,919,1,1,1,0,0,1,0,1,1,1, ,,,
335,919,1,1,1,0,0,1,0,1,1,1, ,,,
336,919,1,1,1,0,0,1,0,1,1,1, ,,,
337,919,1,1,1,0,0,1,0,1,1,1, ,,,
338,919,1,1,1,0,0,1,0,1,1,1, ,,,
339,919,1,1,1,0,0,1,0,1,1,1, ,,,
340,919,1,1,1,0,0,1,0,1,1,1, ,,,
341,919,1,1,1,0,0,1,0,1,1,1, ,,,
342,919,1,1,1,0,0,1,0,1,1,1, ,,,
343,919,1,1,1,0,0,1,0,1,1,1, ,,,
344,919,1,1,1,0,0,1,0,1,1,1, ,,,
345,919,1,1,1,0,0,1,0,1,1,1, ,,,
346,919,1,1,1,0,0,1,0,1,1,1, ,,,
347,919,1,1,1,0,0,1,0,1,1,1, ,,,
348,919,1,1,1,0,0,1,0,1,1,1, ,,,
349,919,1,1,1,0,0,1,0,1,1,1, ,,,
350,919,1,1,1,0,0,1,0,1,1,1, ,,,
351,919,1,1,1,0,0,1,0,1,1,1, ,,,
352,919,1,1,1,0,0,1,0,1,1,1, ,,,
353,927,1,1,1,0,0,1,1,1,1,1, ,,,
354,927,1,1,1,0,0,1,1,1,1,1, ,,,
355,927,1,1,1,0,0,1,1,1,1,1, ,,,
356,927,1,1,1,0,0,1,1,1,1,1, ,,,
357,927,1,1,1,0,0,1,1,1,1,1, ,,,
358,927,1,1,1,0,0,1,1,1,1,1, ,,,
359,927,1,1,1,0,0,1,1,1,1,1, ,,,
360,927,1,1,1,0,0,1,1,1,1,1, ,,,
361,927,1,1,1,0,0,1,1,1,1,1, ,,,
362,927,1,1,1,0,0,1,1,1,1,1, ,,,
363,927,1,1,1,0,0,1,1,1,1,1, ,,,
364,927,1,1,1,0,0,1,1,1,1,1, ,,,
365,927,1,1,1,0,0,1,1,1,1,1, ,,,
366,927,1,1,1,0,0,1,1,1,1,1, ,,,
367,927,1,1,1,0,0,1,1,1,1,1, ,,,
368,927,1,1,1,0,0,1,1,1,1,1, ,,,
369,927,1,1,1,0,0,1,1,1,1,1, ,,,
370,927,1,1,1,0,0,1,1,1,1,1, ,,,
371,927,1,1,1,0,0,1,1,1,1,1, ,,,
372,935,1,1,1,0,1,0,0,1,1,1, ,,,
373,935,1,1,1,0,1,0,0,1,1,1, ,,,
374,935,1,1,1,0,1,0,0,1,1,1, ,,,
375,935,1,1,1,0,1,0,0,1,1,1, ,,,
376,935,1,1,1,0,1,0,0,1,1,1, ,,,
377,935,1,1,1,0,1,0,0,1,1,1, ,,,
378,935,1,1,1,0,1,0,0,1,1,1, ,,,
379,935,1,1,1,0,1,0,0,1,1,1, ,,,
380,935,1,1,1,0,1,0,0,1,1,1, ,,,
381,935,1,1,1,0,1,0,0,1,1,1, ,,,
382,935,1,1,1,0,1,0,0,1,1,1, ,,,
383,935,1,1,1,0,1,0,0,1,1,1, ,,,
384,935,1,1,1,0,1,0,0,1,1,1, ,,,
385,935,1,1,1,0,1,0,0,1,1,1, ,,,
386,935,1,1,1,0,1,0,0,1,1,1, ,,,
387,935,1,1,1,0,1,0,0,1,1,1, ,,,
388,935,1,1,1,0,1,0,0,1,1,1, ,,,
389,935,1,1,1,0,1,0,0,1,1,1, ,,,
390,935,1,1,1,0,1,0,0,1,1,1, ,,,
391,935,1,1,1,0,1,0,0,1,1,1, ,,,
392,943,1,1,1,0,1,0,1,1,1,1, ,,,
393,943,1,1,1,0,1,0,1,1,1,1, ,,,
394,943,1,1,1,0,1,0,1,1,1,1, ,,,
395,943,1,1,1,0,1,0,1,1,1,1, ,,,
396,943,1,1,1,0,1,0,1,1,1,1, ,,,
397,943,1,1,1,0,1,0,1,1,1,1, ,,,
398,943,1,1,1,0,1,0,1,1,1,1, ,,,
399,943,1,1,1,0,1,0,1,1,1,1, ,,,
400,943,1,1,1,0,1,0,1,1,1,1, ,,,
401,943,1,1,1,0,1,0,1,1,1,1, ,,,
402,943,1,1,1,0,1,0,1,1,1,1, ,,,
403,943,1,1,1,0,1,0,1,1,1,1, ,,,
404,943,1,1,1,0,1,0,1,1,1,1, ,,,
405,943,1,1,1,0,1,0,1,1,1,1, ,,,
406,943,1,1,1,0,1,0,1,1,1,1, ,,,
407,943,1,1,1,0,1,0,1,1,1,1, ,,,
408,943,1,1,1,0,1,0,1,1,1,1, ,,,
409,943,1,1,1,0,1,0,1,1,1,1, ,,,
410,943,1,1,1,0,1,0,1,1,1,1, ,,,
411,951,1,1,1,0,1,1,0,1,1,1, ,,,
412,951,1,1,1,0,1,1,0,1,1,1, ,,,
413,951,1,1,1,0,1,1,0,1,1,1, ,,,
414,951,1,1,1,0,1,1,0,1,1,1, ,,,
415,951,1,1,1,0,1,1,0,1,1,1, ,,,
416,951,1,1,1,0,1,1,0,1,1,1, ,,,
417,951,1,1,1,0,1,1,0,1,1,1, ,,,
418,951,1,1,1,0,1,1,0,1,1,1, ,,,
419,951,1,1,1,0,1,1,0,1,1,1, ,,,
420,951,1,1,1,0,1,1,0,1,1,1, ,,,
421,951,1,1,1,0,1,1,0,1,1,1, ,,,
422,951,1,1,1,0,1,1,0,1,1,1, ,,,
423,951,1,1,1,0,1,1,0,1,1,1, ,,,
424,951,1,1,1,0,1,1,0,1,1,1, ,,,
425,951,1,1,1,0,1,1,0,1,1,1, ,,,
426,951,1,1,1,0,1,1,0,1,1,1, ,,,
427,951,1,1,1,0,1,1,0,1,1,1, ,,,
428,951,1,1,1,0,1,1,0,1,1,1, ,,,
429,951,1,1,1,0,1,1,0,1,1,1, ,,,
430,951,1,1,1,0,1,1,0,1,1,1, ,,,
431,959,1,1,1,0,1,1,1,1,1,1, ,,,
432,959,1,1,1,0,1,1,1,1,1,1, ,,,
433,959,1,1,1,0,1,1,1,1,1,1, ,,,
434,959,1,1,1,0,1,1,1,1,1,1, ,,,
435,959,1,1,1,0,1,1,1,1,1,1, ,,,
436,959,1,1,1,0,1,1,1,1,1,1, ,,,
437,959,1,1,1,0,1,1,1,1,1,1, ,,,
438,959,1,1,1,0,1,1,1,1,1,1, ,,,
439,959,1,1,1,0,1,1,1,1,1,1, ,,,
440,959,1,1,1,0,1,1,1,1,1,1, ,,,
441,959,1,1,1,0,1,1,1,1,1,1, ,,,
442,959,1,1,1,0,1,1,1,1,1,1, ,,,
443,959,1,1,1,0,1,1,1,1,1,1, ,,,
444,959,1,1,1,0,1,1,1,1,1,1, ,,,
445,959,1,1,1,0,1,1,1,1,1,1, ,,,
446,959,1,1,1,0,1,1,1,1,1,1, ,,,
447,959,1,1,1,0,1,1,1,1,1,1, ,,,
448,959,1,1,1,0,1,1,1,1,1,1, ,,,
449,959,1,1,1,0,1,1,1,1,1,1, ,,,
450,967,1,1,1,1,0,0,0,1,1,1, ,,,
451,967,1,1,1,1,0,0,0,1,1,1, ,,,
452,967,1,1,1,1,0,0,0,1,1,1, ,,,
453,967,1,1,1,1,0,0,0,1,1,1, ,,,
454,967,1,1,1,1,0,0,0,1,1,1, ,,,
455,967,1,1,1,1,0,0,0,1,1,1, ,,,
456,967,1,1,1,1,0,0,0,1,1,1, ,,,
457,967,1,1,1,1,0,0,0,1,1,1, ,,,
458,967,1,1,1,1,0,0,0,1,1,1, ,,,
459,967,1,1,1,1,0,0,0,1,1,1, ,,,
460,967,1,1,1,1,0,0,0,1,1,1, ,,,
461,967,1,1,1,1,0,0,0,1,1,1, ,,,
462,967,1,1,1,1,0,0,0,1,1,1, ,,,
463,967,1,1,1,1,0,0,0,1,1,1, ,,,
464,967,1,1,1,1,0,0,0,1,1,1, ,,,
465,967,1,1,1,1,0,0,0,1,1,1, ,,,
466,967,1,1,1,1,0,0,0,1,1,1, ,,,
467,967,1,1,1,1,0,0,0,1,1,1, ,,,
468,967,1,1,1,1,0,0,0,1,1,1, ,,,
